country,article_name,revision_id,article_quality,population
Germany,"Franz Christoph Anton, Count of Hohenzollern-Sigmaringen",774512928,Start,82.8
Germany,Willy Hellpach,774935896,Start,82.8
Germany,Hugo Haase,775254127,C,82.8
Germany,Eduard Puricelli,775882013,Stub,82.8
Germany,Hans Leussink,776094556,Stub,82.8
Germany,Hugo Eberlein,778110321,Start,82.8
Germany,Dietrich Schaeffer,778890745,Stub,82.8
Germany,Muhterem Aras,779069854,Start,82.8
Germany,Birgitt Bender,779069873,Stub,82.8
Germany,Viola von Cramon-Taubadel,779069904,Start,82.8
Germany,Hans-Jürgen Klein,779069993,Stub,82.8
Germany,Eveline Lemke,779070026,Stub,82.8
Germany,Malte Spitz,779070117,Stub,82.8
Germany,Johann Wadephul,779207066,Start,82.8
Germany,Karl-Günther von Hase,779486946,Start,82.8
Germany,Axel Troost,779688110,C,82.8
Germany,Richard von Kühlmann,779753875,C,82.8
Germany,Adalbert Falk,779887510,Stub,82.8
Germany,Paul Freiherr von Eltz-Rübenach,780983235,Stub,82.8
Germany,Heiko von der Leyen,781004853,Stub,82.8
Germany,Heinrich Schwarz (politician),781434866,Stub,82.8
Germany,Werner E. Ablaß,781997919,Start,82.8
Germany,Karl Ferdinand Abt,782018907,Stub,82.8
Germany,Achim Gercke,782031885,Start,82.8
Germany,Adolf Bauser,782061268,Start,82.8
Germany,Hamide Akbayir,782142285,Start,82.8
Germany,Alfred Kurella,782175646,Start,82.8
Germany,Jakob Altmaier,782231692,Start,82.8
Germany,Manfred Ewald,782281440,Start,82.8
Germany,Anneliese Bläsing,782409420,Stub,82.8
Germany,August David zu Sayn-Wittgenstein-Hohenstein,782561912,Stub,82.8
Germany,Gerhard Frey (politician),782574872,Stub,82.8
Germany,Otto Beck,782723804,Start,82.8
Germany,Gerhard Besier,782784333,C,82.8
Germany,Heinrich Beythien,782791185,Start,82.8
Germany,Mahmut Özdemir,782993792,Start,82.8
Germany,Heinrich Bretthorst,783025603,Start,82.8
Germany,Friedrich Burmeister (politician),783096707,Stub,82.8
Germany,Ludwig Camerarius,783131173,Start,82.8
Germany,Carl Blumenreuter,783163972,Stub,82.8
Germany,Carl Gottlieb Ehler,783164612,Start,82.8
Germany,Andreas Baum,783246629,Stub,82.8
Germany,Kai Gehring,783246647,Stub,82.8
Germany,Herbert Rusche,783246653,Start,82.8
Germany,Jean Baptista von Schweitzer,783352077,Start,82.8
Germany,Julius von Mirbach,783432695,Stub,82.8
Germany,Ludwig Scholz,783481889,Stub,82.8
Germany,Georg Cracow,783602258,Start,82.8
Germany,Martina Bunge,783748681,Stub,82.8
Germany,Johann Hinkel,783944989,Stub,82.8
Germany,Konstantin von Notz,784057010,Start,82.8
Germany,Karl Weber (German politician),784092463,Stub,82.8
Germany,Max Stadler,784104827,Stub,82.8
Germany,Hedwig Dransfeld,784218040,Start,82.8
Germany,Edwin Gebauer,784323619,Stub,82.8
Germany,Franz Erwein von Schönborn-Wiesentheid,784444926,Start,82.8
Germany,Heinrich Fleißner,784647257,Start,82.8
Germany,Wilhelm Salomon Freund,784778350,Stub,82.8
Germany,Michael Sommer,784803669,Start,82.8
Germany,Michel Friedman,784825602,Start,82.8
Germany,Martin Gauger,784890331,Stub,82.8
Germany,Joseph Görres,785229231,C,82.8
Germany,Eberhard Gothein,785232297,Start,82.8
Germany,Gustav Böhrnsen,785318725,Start,82.8
Germany,Eduard von Schele zu Schelenburg,785399343,Stub,82.8
Germany,Manfred Bochmann,785406213,Start,82.8
Germany,Kirsten Heisig,785431588,Start,82.8
Germany,Jakob Heller,785439287,Stub,82.8
Germany,Helmuth von Maltzahn,785442722,Start,82.8
Germany,Oskar Hoffmann (politician),785666998,Stub,82.8
Germany,Friedrich von Holstein,785875771,C,82.8
Germany,Özcan Mutlu,785881228,Start,82.8
Germany,Christian Gottfried Lorsch,785939380,Stub,82.8
Germany,Leo Jogiches,786115833,FA,82.8
Germany,Jürgen Möllemann,786144359,Start,82.8
Germany,Oliver Janich,786165402,Stub,82.8
Germany,Wolfgang Heyl,786481130,Stub,82.8
Germany,Hildegard Burjan,786718438,C,82.8
Germany,Fritz Wolffheim,786789237,C,82.8
Germany,Jenny Hirsch,786795539,Start,82.8
Germany,Gottlob Johann Christian Kunth,786993416,Start,82.8
Germany,Ludwig Landmann,787041244,Start,82.8
Germany,Siegfried Lorenz (politician),787154518,Start,82.8
Germany,Kurt Löwenstein,787200634,Start,82.8
Germany,Karl von Müller,787349597,B,82.8
Germany,Joseph Musiol,787352243,Start,82.8
Germany,Gustav Neuring,787353268,Stub,82.8
Germany,Otto Ballerstedt,787462640,C,82.8
Germany,Otto Bickenbach,787462692,Stub,82.8
Germany,H. Busso Peus,787506054,Stub,82.8
Germany,Friedrich-Carl Peus,787506447,Stub,82.8
Germany,Franz Seraph von Pfistermeister,787506524,Start,82.8
Germany,Heribert Rech,787708048,Stub,82.8
Germany,Ludwig von Rochau,787817127,Start,82.8
Germany,Gerhard Roßbach,787862118,Start,82.8
Germany,Rudolf Brinkmann (Secretary of State),787884459,Start,82.8
Germany,Rudolf Herrnstadt,787884613,Start,82.8
Germany,Jörg Schönbohm,788120530,Start,82.8
Germany,Elisabeth Schwarzhaupt,788130527,Start,82.8
Germany,Stefan Kaufmann (politician),788234980,C,82.8
Germany,Sigismund von Götzen,788257097,Stub,82.8
Germany,Richard Kunze,788294002,Start,82.8
Germany,Paul Spiegel,788411315,Start,82.8
Germany,Anna Strohsahl,788503114,C,82.8
Germany,Eberhard Taubert,788567507,Stub,82.8
Germany,Philipp Murmann,788603386,Start,82.8
Germany,Stanislaw Trabalski,788809621,C,82.8
Germany,Holger Krahmer,788845132,Stub,82.8
Germany,Joachim Zeller,788845217,Start,82.8
Germany,Sabine Lösing,788845602,Stub,82.8
Germany,Sabine Verheyen,788845608,Start,82.8
Germany,Sabine Wils,788845615,Start,82.8
Germany,Vural Öger,788845744,Stub,82.8
Germany,Lissy Gröner,788848635,Start,82.8
Germany,Johanna Grund,788848714,Start,82.8
Germany,Clara Bohm-Schuch,788848992,Start,82.8
Germany,Walter Dirks,788924441,Stub,82.8
Germany,Eberhard von Danckelmann,788983826,Start,82.8
Germany,Johann Wittenborg,788989485,Start,82.8
Germany,Karin Wolff,788990781,Start,82.8
Germany,Julia Bonk,789065452,Start,82.8
Germany,Angelika Brunkhorst,789202437,Stub,82.8
Germany,Anja Hajduk,789252954,C,82.8
Germany,Hermann Baranowski,789278247,Stub,82.8
Germany,Siegmund Glücksmann,789333355,C,82.8
Germany,Anton Geiss,789450960,Stub,82.8
Germany,Alfred Hugenberg,789468066,B,82.8
Germany,Katina Schubert,789528210,Start,82.8
Germany,Werner Schulz,789614216,Stub,82.8
Germany,Lucy Redler,789652348,C,82.8
Germany,Johan Rantzau,789716106,Start,82.8
Germany,Manfred Bruns,789763952,Stub,82.8
Germany,Auguste Schmidt,790061441,Start,82.8
Germany,Michaele Schreyer,790101631,Start,82.8
Germany,Heike Wilms-Kegel,790101960,Stub,82.8
Germany,Hilde Schramm,790102017,Start,82.8
Germany,Melanie Oßwald,790102060,Stub,82.8
Germany,Sarah Sorge,790102118,Stub,82.8
Germany,Jutta Limbach,790102375,C,82.8
Germany,Sibyll-Anka Klotz,790106558,Stub,82.8
Germany,Monika Harms,790106635,Start,82.8
Germany,Andrea Ypsilanti,790106666,Start,82.8
Germany,Franziska Drohsel,790106866,Stub,82.8
Germany,Käte Strobel,790107432,Start,82.8
Germany,Evelyn Haas,790108471,Start,82.8
Germany,Maria Probst,790108624,Start,82.8
Germany,Elisabeth Selbert,790109380,Start,82.8
Germany,Jutta Oesterle-Schwerin,790109585,Stub,82.8
Germany,Karin von Welck,790110416,Stub,82.8
Germany,Susanne Graf,790112018,Start,82.8
Germany,Gabriele Wülker,790112356,Stub,82.8
Germany,Marie Baum,790112514,Stub,82.8
Germany,Katharina Nocun,790113305,Start,82.8
Germany,Klara Barth,790114417,Stub,82.8
Germany,Luise Kautsky,790114742,Stub,82.8
Germany,Sevim Çelebi-Gottschlich,790114971,Start,82.8
Germany,Lencke Steiner,790135908,Start,82.8
Germany,Monika Wulf-Mathies,790136273,Stub,82.8
Germany,Christine Haderthauer,790136341,Stub,82.8
Germany,Katharina Focke,790136599,Start,82.8
Germany,Lothar Späth,790156799,Start,82.8
Germany,Michael Kauch,790219431,Start,82.8
Germany,Christoph Ernst von Houwald,790340345,Start,82.8
Germany,Kurt Bürger,790443243,Stub,82.8
Germany,Fritz Gäbler,790444050,Stub,82.8
Germany,Günter Baum,790519529,Stub,82.8
Germany,Barbara Petzold,790610839,Stub,82.8
Germany,Ruth Fuchs,790610917,Start,82.8
Germany,Heike Drechsler,790610941,C,82.8
Germany,Elly Winter,790611002,Start,82.8
Germany,Lotte Ulbricht,790611019,Start,82.8
Germany,Luise Kähler,790611040,Start,82.8
Germany,Sylvia-Yvonne Kaufmann,790611077,Start,82.8
Germany,Barbara Hendricks (politician),790611187,C,82.8
Germany,Ferdinand von Bredow,790650313,C,82.8
Germany,Jutta Ditfurth,790735086,C,82.8
Germany,Martin Bangemann,790763812,Start,82.8
Germany,Stefan Körner,790773894,Stub,82.8
Germany,Jakob Friedrich von Bielfeld,790795907,Stub,82.8
Germany,John Ehret,790898849,Start,82.8
Germany,Karin Evers-Meyer,790970624,Start,82.8
Germany,Gerhard Mayer-Vorfelder,791011855,Start,82.8
Germany,Sophie Liebknecht,791143822,Start,82.8
Germany,Herbert von Bose,791151201,B,82.8
Germany,Bernd Hüttemann,791185062,C,82.8
Germany,Anton Ackermann,791194074,Start,82.8
Germany,Bettina Herlitzius,791262865,Start,82.8
Germany,Gunhild Hoffmeister,791267235,Start,82.8
Germany,Ilona Slupianek,791268484,Start,82.8
Germany,Karl Otto Paetel,791394586,Start,82.8
Germany,Johann von Leuchselring,791438265,Stub,82.8
Germany,Alfred Müller-Armack,791531948,Stub,82.8
Germany,Richard Schauffele,791548986,C,82.8
Germany,Max von Oppenheim,791634849,B,82.8
Germany,Arthur Goldstein,792076847,Start,82.8
Germany,Bruno Vogel,792496144,Start,82.8
Germany,Caio Koch-Weser,792838312,Start,82.8
Germany,Udo Voigt,792839541,Start,82.8
Germany,Omid Nouripour,792953380,C,82.8
Germany,Yasmin Fahimi,792953388,Start,82.8
Germany,Maria Noichl,793006386,Stub,82.8
Germany,Franz Oppenhoff,793052019,C,82.8
Germany,Andreas Bausewein,793444890,Start,82.8
Germany,Josef Ackermann (politician),793794392,Start,82.8
Germany,Jörg Dräger,793841355,C,82.8
Germany,Paul Schiemann,793983174,Start,82.8
Germany,Werner Grossmann,794146332,Stub,82.8
Germany,Christian Ahrendt,794156547,Stub,82.8
Germany,Christian Mathias Schröder,794167841,Start,82.8
Germany,Christine Teusch,794201756,Start,82.8
Germany,Günter Verheugen,794334554,C,82.8
Germany,Nico Marquardt,794833110,C,82.8
Germany,Irene Epple,794953233,Start,82.8
Germany,Karl Wilhelm Berkhan,794995967,Stub,82.8
Germany,Gerhart M. Riegner,795025304,Start,82.8
Germany,Ernst Henrici,795206556,B,82.8
Germany,Marie Schlei,795293124,Start,82.8
Germany,Heinrich Brüning,795564667,C,82.8
Germany,Stephan Ernst Johann Mayer,795751771,Start,82.8
Germany,Henriette Reker,795939150,C,82.8
Germany,Philipp Wasserburg,795941949,Start,82.8
Germany,Margot Honecker,796280986,C,82.8
Germany,Charlotte Knobloch,796360412,Start,82.8
Germany,Aygül Özkan,796360638,Start,82.8
Germany,Karl Harrer,796410342,Start,82.8
Germany,Lina Morgenstern,796418409,Start,82.8
Germany,Eugen Leviné,796572129,C,82.8
Germany,Johann Viktor Bredt,796893472,Stub,82.8
Germany,Werner Scholem,796964939,C,82.8
Germany,Rudolf Bahro,797043131,B,82.8
Germany,Ignatz Bubis,797061746,Start,82.8
Germany,Carsten Linnemann,797155740,Start,82.8
Germany,Cemile Giousouf,797162545,C,82.8
Germany,Felix Lichnowsky,797402657,Start,82.8
Germany,Anita Tack,797634817,Start,82.8
Germany,Friedrich Harkort,797699546,Stub,82.8
Germany,Paul Fugger von Kirchberg und Weißenhorn,797715541,Stub,82.8
Germany,Käthe Schirmacher,797730504,Start,82.8
Germany,Hermann Eduard von Holst,797804132,C,82.8
Germany,André Poggenburg,797877388,Start,82.8
Germany,Johannes Kahrs (politician),798092549,Start,82.8
Germany,Günter Schabowski,798102254,GA,82.8
Germany,Bernd Heynemann,798256520,Stub,82.8
Germany,Ehrengard Schramm,798493083,Stub,82.8
Germany,Annette Kolb,798494662,Stub,82.8
Germany,Helene Weigel,798602835,Start,82.8
Germany,Leif-Erik Holm,798617016,Stub,82.8
Germany,Ismail Ertug,798622549,Start,82.8
Germany,Theodor Olshausen,798687410,Start,82.8
Germany,Sebastian Seiler,798689600,Start,82.8
Germany,Gustav Struve,798690668,C,82.8
Germany,Richard Kaselowsky (died 1921),798731142,Stub,82.8
Germany,Aenne Brauksiepe,798741668,Stub,82.8
Germany,"Hans, Count von Bülow",798768380,C,82.8
Germany,Elly Heuss-Knapp,798840042,Start,82.8
Germany,Peter Feldmann,798847745,C,82.8
Germany,Hauke Jagau,798848462,Stub,82.8
Germany,Lutz Heilmann,798848775,C,82.8
Germany,Marion Schick,798896011,Start,82.8
Germany,Willy Damson,799094340,Start,82.8
Germany,Johanna Ludewig,799275937,Start,82.8
Germany,Lothar Bisky,799322164,Start,82.8
Germany,Ulle Schauws,799373041,Stub,82.8
Germany,Kurt Eisner,799610645,C,82.8
Germany,Viktor Külföldi,799780288,Stub,82.8
Germany,Gero Storjohann,799875619,Start,82.8
Germany,Erich Klausener,799895566,Start,82.8
Germany,Dieter Sauberzweig,799896287,Start,82.8
Germany,Clara Zetkin,799943437,C,82.8
Germany,Dirk Hillbrecht,800024505,Stub,82.8
Germany,Hans Modrow,800064311,Start,82.8
Germany,Egon Krenz,800064644,C,82.8
Germany,Hans Paasche,800746862,Start,82.8
Germany,Sevim Dağdelen,800792154,Start,82.8
Germany,Matthias Platzeck,801059621,C,82.8
Germany,Ernst Wilhelm von Schlabrendorf,801179457,Stub,82.8
Germany,Oskar Lafontaine,801217590,C,82.8
Germany,Ekin Deligöz,801239829,Start,82.8
Germany,Wilhelm Gustloff,801240918,Start,82.8
Germany,Klaus Lederer,801275537,Stub,82.8
Germany,Wolfgang Schulhoff,801282145,Stub,82.8
Germany,Karl Heinrich von Hoym,801427027,Start,82.8
Germany,Edmund Stoiber,801616879,C,82.8
Germany,Gerd Bollmann,801676067,Stub,82.8
Germany,Bruno Apitz,801779717,Start,82.8
Germany,Friedrich Wolf (writer),801788081,Start,82.8
Germany,Alexandra Prinzessin von Hannover,801897650,Start,82.8
Germany,Ernst Bollmann,801978182,Stub,82.8
Germany,Udo Pastörs,802155512,Start,82.8
Germany,Alfred Roth,802209817,B,82.8
Germany,Joss Fritz,802292425,Stub,82.8
Germany,Anke Spoorendonk,802384956,Start,82.8
Germany,Hans Amler,802449483,Stub,82.8
Germany,Bärbel Dieckmann,802453212,Start,82.8
Germany,Gerhard Schick,802453323,Start,82.8
Germany,Heinz Fenrich,802453665,Stub,82.8
Germany,Christel Augenstein,802455145,Stub,82.8
Germany,Else Schmitt,802456670,Stub,82.8
Germany,Georg Nusch,802456930,Stub,82.8
Germany,Inge Hannemann,802457043,C,82.8
Germany,Ramona Pop,802473225,Start,82.8
Germany,Jörg Meuthen,802515676,Stub,82.8
Germany,Friedrich Thielen,802553725,Stub,82.8
Germany,Adolf von Thadden,802554010,B,82.8
Germany,Martin Mussgnug,802554722,Start,82.8
Germany,Günter Deckert,802554795,C,82.8
Germany,Wolfgang Gerhardt,802697565,Start,82.8
Germany,Julia Schramm,802805085,Stub,82.8
Germany,Rudolf Hilferding,802892092,GA,82.8
Germany,Johann Baptist Gradl,802935864,Start,82.8
Germany,Hugh Bronson,803001112,Stub,82.8
Germany,Angelika Beer,803106263,Stub,82.8
Germany,Bernd Fabritius,803113076,C,82.8
Germany,Bernd Riexinger,803197337,Start,82.8
Germany,Burkhard Lischka,803236744,Start,82.8
Germany,Nils Schmid,803239531,Start,82.8
Germany,Filiz Polat,803239903,Start,82.8
Germany,Volker Beck (politician),803350521,C,82.8
Germany,"Philipp, Prince of Eulenburg",803431766,FA,82.8
Germany,Karl von Spreti,803521362,Start,82.8
Germany,Paul Singer (politician),803622762,Stub,82.8
Germany,Johann Heermann (politician),803654496,Stub,82.8
Germany,Edmund Heines,803669976,Start,82.8
Germany,Oskar von Hindenburg,803783591,C,82.8
Germany,Dieter Althaus,803846864,Start,82.8
Germany,Mayer Carl von Rothschild,803986413,Stub,82.8
Germany,Sahra Wagenknecht,803994547,C,82.8
Germany,Christian Friedrich Baz,804224047,Start,82.8
Germany,Ruth Fischer,804293916,C,82.8
Germany,Friedrich Bolte,804303839,Stub,82.8
Germany,Fritz Eberhard,804325353,C,82.8
Germany,Fritz Hellwig,804325962,C,82.8
Germany,Herbert Weichmann,804379877,Start,82.8
Germany,Eva Lohse,804458969,Start,82.8
Germany,Bernd Lucke,804680901,C,82.8
Germany,Bertram von Sturm,804701901,Start,82.8
Germany,Theodor Haubach,804742168,Start,82.8
Germany,Walter Hallstein,804935124,FA,82.8
Germany,Karl Heinrich von Boetticher,804952761,Start,82.8
Germany,Ludwig von Lützow (politician),804957332,Stub,82.8
Germany,Eugen Kogon,804978163,C,82.8
Germany,Gert Bastian,805082796,Start,82.8
Germany,Friedrich von Gentz,805150890,B,82.8
Germany,Cem Özdemir,805208048,C,82.8
Germany,Burkhard Hirsch,805328033,Start,82.8
Germany,Erich Honecker,805411992,FA,82.8
Germany,Gesine Lötzsch,805416381,Start,82.8
Germany,Karin Seehofer,805421961,Stub,82.8
Germany,Michael Roth (politician),805444185,C,82.8
Germany,Ursula Caberta,805618527,C,82.8
Germany,Andrea Wolf,805663286,Stub,82.8
Germany,Andreas Gottschalk,805697724,Stub,82.8
Germany,Eugen von Knilling,805727034,Start,82.8
Germany,Steffen Heitmann,805739076,C,82.8
Germany,Canan Bayram,805751874,C,82.8
Germany,Helga Zepp-LaRouche,805762699,C,82.8
Germany,Manfred Kanther,805876384,Start,82.8
Germany,Gabriele Pauli,805889437,Start,82.8
Germany,Michael Poeschke,806017883,Start,82.8
Germany,Ingo Wellenreuther,806063043,Stub,82.8
Germany,Harry Tisch,806167352,Stub,82.8
Germany,Heinz Kessler,806190486,C,82.8
Germany,Lotte Toberentz,806214024,Start,82.8
Germany,Matthias Erzberger,806226354,C,82.8
Germany,Hermann von Stengel,806247924,Start,82.8
Germany,Karl-Günther Heimsoth,806270442,C,82.8
Germany,Alice Weidel,806288008,C,82.8
Germany,Birgitta Wolff,806368515,C,82.8
Germany,Christine Hohmann-Dennhardt,806374055,C,82.8
Germany,Franz Schönhuber,806374873,Start,82.8
Germany,Karl Ravens,806426171,Stub,82.8
Germany,Aydan Özoğuz,806537690,C,82.8
Germany,Gertrud Scholtz-Klink,806549566,C,82.8
Germany,Walter Scheel,806701514,C,82.8
Germany,Erich Mielke,806706801,FA,82.8
Germany,Jens Spahn,806777881,C,82.8
Germany,Alexander Gauland,806857666,C,82.8
Germany,Guido Westerwelle,806964521,GA,82.8
Germany,Agnieszka Brugger,806978659,Start,82.8
Germany,Reinhard Bütikofer,806981371,C,82.8
Germany,Heinz Rutha,807103034,B,82.8
Germany,Frauke Petry,807114289,C,82.8
Germany,Adolf Hitler,807136349,FA,82.8
Germany,Gisela Stuart,807145375,C,82.8
Germany,Karl Liebknecht,807156495,C,82.8
Germany,Arthur Rosenberg,807171037,C,82.8
Germany,Walther Rathenau,807172229,C,82.8
Germany,Gustav Trunk,807172857,Stub,82.8
Germany,Beatrix von Storch,807244420,C,82.8
Germany,Rudolf Hess,807278439,FA,82.8
Germany,Günther Oettinger,807282448,C,82.8
Germany,Ernst Toller,807387746,C,82.8
Germany,Ernst Röhm,807403760,C,82.8
Germany,Eduard Bernstein,807405873,C,82.8
Germany,Angela Merkel,807436179,B,82.8
Germany,Rosa Luxemburg,807447058,FA,82.8
Germany,Ralf Dahrendorf,807455062,C,82.8
Germany,Joseph Goebbels,807456220,FA,82.8
Germany,Hakkı Keskin,807480590,Start,82.8
Malawi,Raspicious Dzanjalimodzi,532253442,Stub,19.1
Malawi,Lucius Banda,709850088,Start,19.1
Malawi,Nasser Kara,714906746,Start,19.1
Malawi,Ibrahim Matola,719536920,Start,19.1
Malawi,Peter Mwanza,719685226,Start,19.1
Malawi,Yunus Mussa,719689714,Start,19.1
Malawi,Samuel Mpasu,720495219,Start,19.1
Malawi,Reen Kachere,720505980,Stub,19.1
Malawi,Enoch Chihana,720506297,Stub,19.1
Malawi,Kingsely Namakhwa,720536721,Stub,19.1
Malawi,Joe Manduwa,720537726,Start,19.1
Malawi,Henry Mussa,721563423,Stub,19.1
Malawi,Kondwani Nakhumwa,722481332,Stub,19.1
Malawi,Richard Msowoya,729581132,Stub,19.1
Malawi,Kenneth Thindwa,735974904,Start,19.1
Malawi,Percy Kachipande,744587731,C,19.1
Malawi,Rodwell Munyenyembe,751379537,C,19.1
Malawi,Patricia Shanil Muluzi,752608041,Start,19.1
Malawi,Charles Kalemba,753687726,Stub,19.1
Malawi,Patricia Kaliati,757616363,Start,19.1
Malawi,Cassim Chilumpha,758467079,C,19.1
Malawi,Harry Thomson (politician),762227208,Start,19.1
Malawi,Ralph Jooma,763703372,Stub,19.1
Malawi,Rafiq Hajat,767247404,Start,19.1
